index,User,Tweet,Retweet count,Likes count,Tweet value
5717,1,"Evidence from the past outbreaks shows that effectiveness of entry screening is uncertain, but it may support risk communication by providing information to travellers from affected countries/areas.
 https://t.co/qj27X0jEGB
 
 #coronavirus https://t.co/fpD8OqxJid",128,201,3221.14
5720,1,"""For some countries, debt relief is essential to enable them to take care of their people &amp; avoid economic collapse. This is an area of cooperation between , the IMF and the @WorldBank""-@DrTedros #COVID19 #coronavirus",72,159,2440.25
5721,0,oleee que ya ha llegado el coronavirus a madrid https://t.co/ubYztXXaCV,2049,8113,8.23
5722,0,"Argentina, único país en el mundo donde el protocolo para prevenir el coronavirus empieza por la autopsia.",2228,6640,226.38
5724,1," understands that some countries have recommended or are considering the use of both medical &amp; non-medical masks in the general population to prevent #COVID19. 
 
 On 6 April,  issued guidance &amp; criteria for countries to use in making that decision 👉 https://t.co/F9VU6tjVfj",259,434,13421.4
5725,0,"Bill Gates Foundation will begin offering home-testing coronavirus testing kits in Seattle area that will allow people to send nose-swab samples back for analysis

Results w/in 1-2 days will be shared w/local health officials who notify those test positive https://t.co/vD025EMRIV",4093,9451,89.87
5726,0,"TRANQUILIDAD CON CORONAVIRUS!!!!!! , Mortalidad principalmente en mayores de 80 años y en rango no superiores a otra enfermedades infecciosas respiratorias a esa edad . TRANQUILIDAD.",3164,7059,183.87
5727,0,"For those complaining about events being cancelled, here’s some key numbers:

As of yesterday there was 21 cases in the Republic of Ireland alone.

On February 21st - Italy had 21 cases, today they have 9,172 cases and 462 deaths. 

Let’s get real. #COVID2019 #coronavirus",1785,8127,1.32
5728,0,"Talking about Coronavirus at CDC, Trump just referred to Wash State governor Inslee as a “snake” after Pence paid a visit there yesterday to check on the outbreak.",3826,10807,2821.36
5729,0,"Coronavirus: el segundo caso en Paraguay es de una persona que se contagió en Argentina, donde solo dicen que hay 19 casos. 
Se ponen en duda las cifras divulgadas por el gobierno Kirchnerista. 

Seria el 1er caso AUTOCTONO.",1377,3162,192.68
5731,0,BREAKING: Spain confirms first case of coronavirus,2116,5485,2598.05
5732,0,yo ya cancelé las clases antes de que el coronavirus lo hiciese,2203,6642,5.42
5733,0,"Military medical teams arrives in Wuhan to battle #coronavirus outbreak.
last photo: a medical worker says goodbye to her daughter. https://t.co/HzlSaGqfid",8897,10793,6.53
5734,0,"Jangan lupa unsung heroes kita yang berkhidmat di makmal . Walaupun ber pakaian PPE, mereka tetap mempunyai risiko pendedahan kepada virus Coronavirus. 

Terima Kasih ❤️ https://t.co/FCX89UJC55",4031,2880,141.46
5735,1,"A risk assessment is a systematic process for gathering, assessing and documenting information to assign a level of risk. It provides the basis for taking action to manage and reduce the negative consequences of acute public health risks.
 
 #COVID19
 #coronavirus https://t.co/KXPRFOz1MX",64,99,2928.3
5736,1,"Regulation of marketing of foods and drinks that are high in sugars can help prevent tooth decay in young 🧒👧.
 #OralHealth 
 https://t.co/irbnzSx86c https://t.co/uKdbvIm3ka",30,114,3221.14
5737,0,"376 new cases of Coronavirus in Korea 

There are now 3,526 total cases in Korea https://t.co/dJ4iWq23od",6895,11508,749.94
5738,0,Mia mamma lavora nel pronto soccorso di #codogno dove è stato questo signore. Non sapete quanto fa male sapere che lei e tutti i suoi colleghi dovranno stare in isolamento per 15 giorni. Chi fa questo lavoro va ringraziato ogni giorno per ciò che fa #coronavirus,2312,18296,1.8
5739,0,"JUST IN: Number of coronavirus cases passes 70,000",1630,4117,2598.05
5740,0,The afternoon of 9/11 Trump bragged that he now had the tallest building in lower NYC. His thoughts were about himself. Coronavirus is no different. He calls it ‘a hoax’ cause he can only see it in terms of his own needs. He doesn’t care about people dying. He cares about Trump.,2322,8494,168.88
5741,0,Coronavirus is a great argument for universal healthcare everywhere. Health isn’t a private thing. We impact each other’s health. If people can’t afford treatment it endangers other people too. The idea that money can insulate an individual from society and environment is a myth.,3053,10503,886.31
5742,0,"Mom: May mask ka ba?
Me: Meron. Aztec healing clay.
Mom: ...
Me: ....
Mom: Mask para sa coronavirus...
Me: ....
Mom: Doktor ka talaga?",2967,43674,160.72
5743,1,The Emergency Committee on the new #coronavirus (2019-nCoV) considered that it is still too early to declare a public health emergency of international concern given its restrictive and binary nature,1031,705,2440.26
5747,0,"Şu ana kadar yapılan çalışmalara göre kedilerde ve köpeklerde COVID 19 bulunmamaktadır. Kedilerde ve köpeklerde bulunan coronavirus türleri ise tamamen farklı coronavirus türleridir.
Sokak hayvanlarının konuyla ilgisi yoktur.
Yanlış bilgiler yaymak sorumsuzluktur. https://t.co/SgWUrrePVk",1264,2789,6.27
5748,1,#ThanksHealthHeroes ❤️,1607,4437,12201.27
5749,1,"@DrTedros @WPRO @pahowho @_Europe @EMRO @SEARO @AFRO @FAO @UN @GlobalGoalsUN @ITU ""By the end of 2019, 77 countries had national policies that support #HIV self-testing, helping to reach people at higher risk from HIV, including those who are most marginalized and not accessing health services""-@DrTedros #EB146 https://t.co/VxWkS4fq7j",18,49,2928.31
5750,0,.@BTS_twt fans are donating their ticket money to coronavirus relief efforts: https://t.co/mNTE1Pp4NB,9357,34074,2831.99
5751,0,DEJAD DE USAR LITERALMENTE CUANDO QUERÉIS DECIR FIGURADAMENTE. POR FAVOR. SI EL CORONAVIRUS ESTUVIESE LITERALMENTE LLAMANDO A LA PUERTA SERÍA UN PUTO VIRUS DE UN METRO Y MEDIO CON MANOS Y TODO. https://t.co/It69tEnXgC,3701,16393,8.77
5752,0,"There are now 10 new confirmed cases of #COVID19. Total now at 20, according to DOH | via @kristinesabillo https://t.co/0iSXAumCKH",5125,11632,13587.84
5753,0,"Big newsrooms may need to take political reporters – and editors on the political desk – ""entirely out of the loop"" on the Coronavirus story, says @froomkin. ""It’s too damned important to be covered as a two-sided battle over who’s winning the narrative."" https://t.co/c0izm1taQx",3002,6859,799.59
5755,1,@DrTedros The Emergency Committee on #Ebola in #DRC provided the following advice for 🇨🇩: ⬇ https://t.co/Yf8y8gljs8,66,105,2928.31
5756,0,"Rick Santelli on @CNBC just made the argument that we'd be better off if everyone got the #coronavirus right away and 2% of the world died off, so that financial markets could stabilize.

Rick likes Republicans, don't be like Rick. This should go viral.

#VoteBlueToSaveAmerica https://t.co/1orGoG6cWO",6653,7589,14.39
5757,0,ถ้าเกิดข่าวลือที่รัฐบาลพยายามบังคับให้แต่ละโรงพยาบาลคุมตัวเลขผู้ติดเชื้อโคโรนา​เป็นเรื่องจริง​ เราจะฝากชีวิตไว้กับรัฐบาลที่เห็นชีวิตคนมีค่าต่ำกว่าตัวเลขทางเศรษฐกิจ​ได้ยังไง​ #รัฐบาลเฮงซวย​ #COVID19 #ไวรัสโคโรนา https://t.co/MXgjnas1kh,16555,1509,0.06
5760,0,"Millennials buying discounted flights during the coronavirus panic 
https://t.co/4eb9QDm4JV",2552,7450,56.11
5761,0,ข่าวดี!! ล่าสุดบริษัท Moderna Inc. ได้ออกมาประกาศว่า วัคซีนสำหรับรักษา COVID-19 สำเร็จเป็นที่เรียบร้อยแล้วนะครับ อเมริกาเตรียมส่งเพื่อทดลองในผู้ติดเชื้อบางรายที่อู่ฮั่น หากได้ผลดีจะ ขยายวงกว้างขึ้นภายในเดือนเมษายนนี้ #COVIDー19,6255,1342,0.24
5764,0,🔴 AHORA | Asaltaron al Coronavirus unas horas después de ingresar a nuestro país.,2016,10340,662.54
5765,0,buscando en internet si tengo el coronavirus por un poco de tos y muchos mocos https://t.co/a2fDVHzXy9,3487,13607,18.8
5766,0,Justicia poética es que Vox quiera privatizar la sanidad y ahora Ortega Smith y todos los que haya contagiado el coronavirus en Vistalegre dependan de la sanidad pública porque la privada no se hace cargo.,2581,5335,47.71
5767,0,"The lib media is so desperate to lie about @realDonaldTrump even Facebook is calling them out on it.

He said the media &amp; Democrat hysteria about the government coronavirus response was a hoax, NOT the virus itself. Big difference.

Politico got caught lying. 👇 https://t.co/g5H1smK1E9",4455,9511,1410.48
5768,0,"Looks like Brexit could mean that the UK gets any #COVID19 vaccine later than other countries, &amp; for more money, due to us being out of the EU’s joint procurement of medical countermeasures. I'm not sure this divergence thing is all it's cracked up to be.

https://t.co/BoACp9PX8k",2385,4102,18.56
5769,1,"@DrTedros ""We can’t stop #COVID19 without protecting #healthworkers.
 Prices of surgical masks have increased six-fold, N95 respirators have more than trebled &amp; gowns cost twice as much""-@DrTedros #coronavirus",462,625,2440.25
5770,1,"@DrTedros @MohamedBinZayed ""Is the #coronavirus spreading in my community? 
 
 Will my kids be okay?
 
 Will my parents be okay?
 
 Is it safe to hold an event? 
 
 Should I travel?""-@DrTedros #COVID19",79,115,2440.25
5771,0,"ไม่แปลกใจที่เกาหลีเจอ #COVID19 เร็วเลย นี่คือด่านตรวจ #ไวรัสโคโรนาสายพันธุ์ใหม่2019 แบบ Drive-thru คือแค่ขับรถเข้าไปในด่านจะมีจนท.ให้ทำแบบสอบถาม+ป้ายคอเอาน้ำลายไปเข้าแล็ป *ทุกอย่างทำบนรถ* นอกจากเร็วแล้วยังป้องกันก.ติดเชื้อในรพได้ด้วย แถมไม่จำกัดว่าต้องเปนคนเกาหลี  

#รีวิวเกาหลี https://t.co/cZCrnYf819",10342,1018,15.46
5772,0,"Buried in the article: Out of 3000 passengers, only 46 were tested.

*Of them*, 21 were positive for coronavirus. https://t.co/LnpOPrz6Zj",5045,7941,116.74
5773,0,".@chrislhayes on Trump’s failing response to coronavirus:

“We need truth. We need the facts. We need testing. And we need them now. We needed them a week ago. And Donald Trump should take the next month off and golf, while someone else handles it.” #inners https://t.co/q7MROW6CU7",5228,16649,945.61
5775,0,"California has 40 million people and 200 coronavirus test kits.

Trump, you knew about the coronavirus 2 months ago.

Why has it taken you so long to implement a plan?

@realDonaldTrump",6022,16312,26.16
5776,0,BREAKING: The UAE will close schools for four weeks over coronavirus concerns,2184,5384,2598.05
5777,0,"Rush Limbaugh :

The deadly Coronavirus is being 'weaponized' by China to tank the US Economy and bring down ⁦@realDonaldTrump⁩

It is no worse than the common cold https://t.co/GXVApy55Ne",2684,3217,127.45
5778,0,From @FaceTheNation on #COVID19. The next few months will be hard. We'll get through this. Ultimately we'll have a treatment or vaccine to vanquish #coronavirus. But we must implement tough mitigation steps in areas of outbreak to prevent a wider epidemic. https://t.co/BLHoGRew0v https://t.co/EqO4HaohQ6,3071,9825,614.7
5779,1,"1 in 3 people with TB can’t get quality care today. It’s time for universal access to treat all people with quality care.
 It's time to #EndTB!
 https://t.co/hvq6AhnpGM https://t.co/w6rB90xp5t",99,274,3221.14
5781,1,"@pahowho @_Europe @EMRO @AFRO @SEARO @WPRO On #WomenInScience Day, let's remember Elizabeth Garrett Anderson, who taught herself French so that she could obtain a medical degree at the University of Sorbonne in #Paris. She became 🇬🇧’s first female doctor. https://t.co/4sacgggKKT",55,212,2928.34
5784,0,"CPAC chairman Matt Schlapp tells me he interacted with attendee who has tested positive for coronavirus. While the timeline is unknown, Schlapp shook Trump's hand on stage the last day of the conference.  https://t.co/lR5DfHiy8c",8617,22931,59.32
